id,user_id,order_date,order_date_end,order_status,order_summ,User_date_joined,User_date_activate
14528,41141,09/12/2015 06:20,10/12/2015 10:30,3,4000,09/12/2015 06:00,09/12/2015 06:00
14529,40626,09/12/2015 07:06,11/12/2015 14:50,3,6000,29/11/2015 11:14,29/11/2015 11:14
14530,3373,09/12/2015 07:07,10/12/2015 07:50,3,4000,23/10/2013 11:36,10/02/2014 19:33
14531,31391,09/12/2015 07:09,09/12/2015 11:40,3,13000,21/07/2015 09:23,21/07/2015 11:33
14532,41106,09/12/2015 07:17,10/12/2015 14:50,3,4500,08/12/2015 13:19,09/12/2015 07:11
14533,41121,09/12/2015 07:21,09/12/2015 13:10,3,4000,08/12/2015 18:54,08/12/2015 18:54
14534,40352,09/12/2015 07:35,11/12/2015 15:40,3,4000,25/11/2015 07:17,26/11/2015 11:52
14535,25143,09/12/2015 08:31,09/12/2015 13:50,3,4500,11/06/2015 08:49,11/06/2015 08:49
14536,35500,09/12/2015 08:33,15/12/2015 14:40,3,10500,08/09/2015 16:08,08/09/2015 19:44
14537,40932,09/12/2015 08:40,NULL,10,5000,04/12/2015 16:23,04/12/2015 16:23
14538,41150,09/12/2015 09:01,10/12/2015 07:20,3,4000,09/12/2015 08:29,09/12/2015 08:29
14539,33109,09/12/2015 09:36,12/12/2015 08:30,3,8500,14/08/2015 07:14,14/08/2015 07:31
14540,26995,09/12/2015 09:41,09/12/2015 14:30,3,4500,14/07/2015 13:14,14/07/2015 13:28
14541,32637,09/12/2015 09:52,09/12/2015 14:10,3,11000,11/08/2015 21:49,13/08/2015 17:03
14542,6472,09/12/2015 09:55,11/12/2015 15:40,3,6000,19/04/2014 21:08,19/04/2014 21:08
14543,7252,09/12/2015 10:06,12/12/2015 15:40,3,15000,20/06/2014 11:48,20/06/2014 16:18
14544,32192,09/12/2015 11:24,14/12/2015 16:50,3,8500,03/08/2015 14:53,03/08/2015 14:53
14545,34278,09/12/2015 11:53,10/12/2015 09:10,3,12000,24/08/2015 13:57,24/08/2015 13:57
14546,7252,09/12/2015 12:00,12/12/2015 15:40,3,12500,20/06/2014 11:48,20/06/2014 16:18
14547,7252,09/12/2015 12:03,12/12/2015 15:40,3,4000,20/06/2014 11:48,20/06/2014 16:18
14548,41173,09/12/2015 12:15,17/12/2015 17:10,3,4000,09/12/2015 12:09,09/12/2015 12:09
14549,40716,09/12/2015 12:16,09/12/2015 15:20,3,8500,01/12/2015 14:38,01/12/2015 14:38
14550,36408,09/12/2015 12:28,11/12/2015 14:50,3,7500,24/09/2015 17:18,24/09/2015 17:18
14551,1244,09/12/2015 12:50,12/12/2015 08:30,3,14500,26/04/2013 09:48,26/04/2013 12:33
14552,2116,09/12/2015 13:05,10/12/2015 10:30,3,18000,04/07/2013 18:12,19/07/2013 10:46
14553,38862,09/12/2015 13:18,11/12/2015 14:50,3,8500,02/11/2015 12:42,03/11/2015 15:08
14554,11644,09/12/2015 13:22,11/12/2015 15:40,3,18500,10/11/2014 07:46,10/11/2014 07:46
14555,40476,09/12/2015 13:24,10/12/2015 14:40,3,14000,26/11/2015 11:44,30/11/2015 14:05
14556,27943,09/12/2015 13:25,11/12/2015 15:40,3,6000,14/07/2015 15:04,14/07/2015 15:04
14557,39050,09/12/2015 13:28,11/12/2015 14:50,3,12500,06/11/2015 10:46,09/11/2015 12:53
14558,39497,09/12/2015 13:36,11/12/2015 14:50,3,29000,11/11/2015 07:35,11/11/2015 12:24
14559,213,09/12/2015 14:01,10/12/2015 14:50,3,8000,31/01/2013 22:57,31/01/2013 22:57
14560,34016,09/12/2015 14:03,10/12/2015 16:30,3,8500,21/08/2015 05:27,21/08/2015 05:27
14561,34723,09/12/2015 14:07,11/12/2015 15:40,3,4000,28/08/2015 08:11,28/08/2015 08:11
14562,29361,09/12/2015 14:07,10/12/2015 10:30,3,5000,15/07/2015 04:25,15/07/2015 04:25
14563,1709,09/12/2015 14:26,11/12/2015 15:40,3,6500,24/06/2013 13:46,24/06/2013 13:46
14564,10898,09/12/2015 14:30,10/12/2015 12:30,3,5500,23/10/2014 07:49,23/10/2014 07:49
14565,19823,09/12/2015 14:32,10/12/2015 14:50,3,8500,21/04/2015 11:35,21/04/2015 13:35
14566,28834,09/12/2015 14:54,10/12/2015 13:20,3,6500,14/07/2015 18:47,14/07/2015 19:44
14567,36183,09/12/2015 14:56,11/12/2015 14:50,3,4500,19/09/2015 20:31,19/09/2015 20:31
14568,40385,09/12/2015 15:27,12/12/2015 08:30,3,4500,25/11/2015 10:42,25/11/2015 10:42
14569,10261,09/12/2015 15:32,12/12/2015 08:30,3,9000,13/10/2014 18:19,13/10/2014 18:22
14570,16892,09/12/2015 15:40,11/12/2015 14:50,3,4500,20/02/2015 12:10,20/02/2015 12:10
14571,33649,09/12/2015 15:57,11/12/2015 14:50,3,10500,17/08/2015 08:35,17/08/2015 09:55
14572,24328,09/12/2015 16:53,14/12/2015 08:10,3,10500,31/05/2015 09:21,31/05/2015 09:21
14573,26271,09/12/2015 17:04,11/12/2015 14:50,3,13000,06/07/2015 17:20,06/07/2015 17:20
14574,33531,09/12/2015 17:05,11/12/2015 14:50,3,7500,15/08/2015 20:52,17/08/2015 13:17
14575,36365,09/12/2015 17:35,11/12/2015 15:00,3,4500,24/09/2015 08:19,24/09/2015 08:19
14576,41209,09/12/2015 18:18,11/12/2015 15:40,3,5000,09/12/2015 18:16,09/12/2015 18:16
14577,40631,09/12/2015 18:19,11/12/2015 15:40,3,4000,29/11/2015 16:02,30/11/2015 13:24
14578,41071,09/12/2015 18:36,NULL,10,4500,07/12/2015 22:29,08/12/2015 12:45
14579,31489,09/12/2015 18:48,11/12/2015 14:50,3,4500,22/07/2015 08:42,22/07/2015 08:42
14580,35274,09/12/2015 18:49,11/12/2015 15:40,3,15500,05/09/2015 08:01,05/09/2015 08:01
14581,36835,09/12/2015 18:57,10/12/2015 12:10,3,15500,01/10/2015 15:34,01/10/2015 15:34
14582,22868,09/12/2015 18:59,12/12/2015 15:40,3,4500,14/05/2015 07:45,14/05/2015 07:45
14583,3933,09/12/2015 19:00,11/12/2015 14:50,3,4000,23/10/2013 14:00,10/12/2013 12:42
14584,32342,09/12/2015 19:10,12/12/2015 15:40,3,7500,05/08/2015 18:39,05/08/2015 18:39
14585,30459,09/12/2015 19:33,10/12/2015 12:30,3,10000,15/07/2015 22:23,16/07/2015 09:04
14586,2091,09/12/2015 19:56,11/12/2015 14:50,3,16000,04/07/2013 14:14,04/07/2013 14:14
14587,27245,09/12/2015 21:12,11/12/2015 14:50,3,4000,14/07/2015 13:38,14/07/2015 13:38
14588,6618,09/12/2015 21:24,12/12/2015 15:40,3,9000,01/05/2014 07:32,01/05/2014 07:32
14589,39344,09/12/2015 21:51,10/12/2015 10:30,3,4500,09/11/2015 20:12,09/11/2015 20:12
14590,665,10/12/2015 06:52,NULL,1,4000,23/03/2013 16:05,27/03/2013 13:00
14591,31780,10/12/2015 07:48,11/12/2015 15:00,3,12500,26/07/2015 19:28,29/07/2015 07:13
14592,34720,10/12/2015 07:52,11/12/2015 15:40,3,4000,28/08/2015 07:41,10/12/2015 07:49
14593,41156,10/12/2015 08:12,11/12/2015 14:50,3,7500,09/12/2015 09:55,09/12/2015 14:04
14594,29391,10/12/2015 08:22,11/12/2015 15:40,3,4000,15/07/2015 05:05,15/07/2015 06:22
14595,41238,10/12/2015 08:46,10/12/2015 13:40,3,4000,10/12/2015 08:28,10/12/2015 08:29
14596,32043,10/12/2015 08:56,10/12/2015 13:40,3,8500,31/07/2015 09:38,04/08/2015 13:00
14597,41241,10/12/2015 08:57,10/12/2015 15:50,3,11000,10/12/2015 08:52,10/12/2015 08:52
14598,346,10/12/2015 09:07,12/12/2015 15:40,3,10000,28/02/2013 06:31,28/02/2013 06:31
14599,38959,10/12/2015 09:15,12/12/2015 08:30,3,4500,04/11/2015 20:16,04/11/2015 20:16
14600,29954,10/12/2015 09:35,11/12/2015 15:00,3,4000,15/07/2015 10:21,15/07/2015 10:21
14601,36935,10/12/2015 09:58,11/12/2015 15:00,3,9000,03/10/2015 17:43,03/10/2015 17:43
14602,32716,10/12/2015 10:06,11/12/2015 15:00,3,5000,13/08/2015 13:25,14/08/2015 08:04
14603,12770,10/12/2015 10:40,12/12/2015 08:30,3,7500,26/11/2014 16:20,27/11/2014 18:29
14604,4770,10/12/2015 10:52,11/12/2015 15:00,3,8000,05/11/2013 15:08,27/11/2013 08:44
14605,41252,10/12/2015 11:06,11/12/2015 15:00,3,4000,10/12/2015 10:53,10/12/2015 10:53
14606,14278,10/12/2015 11:12,12/12/2015 08:30,3,7500,18/12/2014 19:16,18/12/2014 19:16
14607,14512,10/12/2015 11:44,12/12/2015 08:30,3,4000,23/12/2014 12:10,23/12/2014 12:10
14608,14572,10/12/2015 12:08,12/12/2015 08:30,3,4500,24/12/2014 14:09,24/12/2014 14:09
14609,25243,10/12/2015 12:22,11/12/2015 15:00,3,5000,13/06/2015 10:28,18/06/2015 10:24
14610,20207,10/12/2015 12:28,11/12/2015 10:30,3,36500,24/04/2015 11:50,27/04/2015 10:22
14611,7572,10/12/2015 12:33,11/12/2015 15:00,3,10500,10/07/2014 07:31,10/07/2014 07:31
14612,41270,10/12/2015 12:49,12/12/2015 15:40,3,4000,10/12/2015 12:28,10/12/2015 12:28
14613,33521,10/12/2015 12:54,11/12/2015 14:50,3,8500,15/08/2015 18:36,15/08/2015 20:42
14614,14265,10/12/2015 13:10,11/12/2015 14:50,3,9500,18/12/2014 16:48,18/12/2014 16:48
14615,1512,10/12/2015 13:14,12/12/2015 08:30,3,4500,05/06/2013 11:38,05/06/2013 11:38
14616,14679,10/12/2015 13:18,11/12/2015 15:00,3,13500,26/12/2014 07:50,26/12/2014 07:50
14617,40233,10/12/2015 13:24,12/12/2015 08:30,3,8500,24/11/2015 10:17,01/12/2015 17:13
14618,9169,10/12/2015 13:25,12/12/2015 08:30,3,8500,25/09/2014 09:33,25/09/2014 17:25
14619,38784,10/12/2015 13:38,12/12/2015 08:30,3,20500,31/10/2015 12:19,31/10/2015 12:19
14620,39954,10/12/2015 13:40,11/12/2015 15:00,3,5000,18/11/2015 22:55,18/11/2015 22:55
14621,13389,10/12/2015 13:49,11/12/2015 15:00,3,4000,09/12/2014 13:16,09/12/2014 13:16
14622,33521,10/12/2015 13:59,11/12/2015 14:50,3,5000,15/08/2015 18:36,15/08/2015 20:42
14623,10179,10/12/2015 14:05,11/12/2015 14:50,3,4000,13/10/2014 13:09,13/10/2014 13:09
14624,41009,10/12/2015 14:09,12/12/2015 15:40,3,10500,06/12/2015 18:56,06/12/2015 18:56
14625,17193,10/12/2015 14:15,11/12/2015 15:00,3,4500,26/02/2015 18:52,26/02/2015 18:52
14626,39734,10/12/2015 14:15,NULL,10,4000,15/11/2015 19:26,15/11/2015 19:26
14627,18306,10/12/2015 14:50,12/12/2015 15:40,3,4500,18/03/2015 16:16,18/03/2015 16:16
14628,14147,10/12/2015 15:14,12/12/2015 08:30,3,6000,17/12/2014 07:55,17/12/2014 07:55
14629,9637,10/12/2015 15:27,14/12/2015 16:50,3,8500,10/10/2014 10:52,20/10/2014 09:47
14630,38997,10/12/2015 15:38,12/12/2015 15:40,3,4000,05/11/2015 14:42,05/11/2015 14:42
14631,23784,10/12/2015 15:41,11/12/2015 15:00,3,4500,24/05/2015 04:50,24/05/2015 04:50
14632,14900,10/12/2015 15:43,15/12/2015 14:40,3,28000,03/01/2015 07:20,14/01/2015 08:54
14633,40566,10/12/2015 15:44,11/12/2015 15:00,3,6500,27/11/2015 14:25,27/11/2015 14:25
14634,37846,10/12/2015 15:44,12/12/2015 08:30,3,8500,15/10/2015 07:37,15/10/2015 07:37
14635,13055,10/12/2015 16:07,12/12/2015 15:40,3,51000,02/12/2014 18:13,02/12/2014 18:13
14636,12012,10/12/2015 16:15,12/12/2015 08:30,3,8500,14/11/2014 19:43,20/11/2014 08:43
14637,18933,10/12/2015 16:17,11/12/2015 14:50,3,8500,04/04/2015 11:18,07/04/2015 14:27
14638,32954,10/12/2015 17:22,12/12/2015 08:30,3,12500,13/08/2015 20:45,14/08/2015 08:09
14639,4630,10/12/2015 17:27,12/12/2015 08:30,3,35000,26/10/2013 05:10,28/11/2013 17:13
14640,29626,10/12/2015 18:04,14/12/2015 16:50,3,4000,15/07/2015 07:35,15/07/2015 08:56
14641,41300,10/12/2015 18:09,12/12/2015 15:40,3,5000,10/12/2015 18:03,10/12/2015 18:03
14642,41243,10/12/2015 18:16,11/12/2015 15:00,3,4000,10/12/2015 09:00,10/12/2015 09:00
14643,25849,10/12/2015 18:43,12/12/2015 15:40,3,15000,27/06/2015 15:03,27/06/2015 15:03
14644,1079,10/12/2015 18:43,14/12/2015 16:50,3,6000,08/04/2013 08:09,12/04/2013 09:09
14645,36814,10/12/2015 18:50,12/12/2015 08:30,3,4000,01/10/2015 11:43,01/10/2015 11:43
14646,35549,10/12/2015 18:57,12/12/2015 08:30,3,8500,09/09/2015 09:50,09/09/2015 09:50
14647,39104,10/12/2015 18:58,17/12/2015 16:40,3,15000,07/11/2015 23:25,09/11/2015 15:28
14648,35663,10/12/2015 20:12,14/12/2015 16:50,3,7500,10/09/2015 12:50,10/09/2015 12:50
14649,41303,10/12/2015 20:31,14/12/2015 16:50,3,8500,10/12/2015 18:28,10/12/2015 18:28
14650,30593,10/12/2015 20:37,14/12/2015 08:10,3,4000,16/07/2015 09:35,16/07/2015 14:52
14651,13630,10/12/2015 21:00,14/12/2015 08:10,3,6000,11/12/2014 09:14,14/12/2014 14:47
14652,8800,10/12/2015 21:02,12/12/2015 15:40,3,19500,04/09/2014 12:17,04/09/2014 12:17
14653,5785,10/12/2015 21:39,12/12/2015 15:40,3,8500,21/02/2014 10:24,21/02/2014 10:24
14654,25859,10/12/2015 21:52,14/12/2015 16:50,3,4000,28/06/2015 05:16,23/07/2015 08:38
14655,36020,10/12/2015 22:42,11/12/2015 15:00,3,4000,16/09/2015 13:14,16/09/2015 19:53
14656,20007,10/12/2015 23:34,14/12/2015 16:50,3,17500,23/04/2015 19:45,25/04/2015 08:26
14657,33926,11/12/2015 00:48,12/12/2015 15:40,3,7500,19/08/2015 19:20,20/08/2015 12:42
14658,3404,11/12/2015 06:01,NULL,10,8500,23/10/2013 11:41,23/10/2013 11:41
14659,26472,11/12/2015 06:15,12/12/2015 13:00,3,5000,12/07/2015 18:45,14/07/2015 12:54
14660,4603,11/12/2015 06:54,12/12/2015 15:40,3,14000,25/10/2013 13:40,12/01/2014 18:19
14661,4171,11/12/2015 07:23,11/12/2015 15:00,3,14000,23/10/2013 17:49,16/12/2013 20:03
14662,7293,11/12/2015 07:47,NULL,10,7500,22/06/2014 19:13,22/06/2014 19:13
14663,5402,11/12/2015 08:08,12/12/2015 08:30,3,4500,19/01/2014 12:42,26/01/2014 15:21
14664,26222,11/12/2015 08:13,12/12/2015 08:30,3,9000,04/07/2015 08:27,04/07/2015 08:52
14665,231,11/12/2015 08:27,11/12/2015 15:00,3,5000,04/02/2013 07:02,25/02/2013 12:40
14666,25575,11/12/2015 08:54,12/12/2015 15:40,3,5000,21/06/2015 17:51,23/06/2015 04:49
14667,430,11/12/2015 08:56,12/12/2015 08:30,3,8500,22/03/2013 13:45,22/03/2013 16:54
14668,36081,11/12/2015 09:17,12/12/2015 15:40,3,10500,17/09/2015 18:25,17/09/2015 18:25
14669,11408,11/12/2015 09:27,14/12/2015 16:50,3,6500,31/10/2014 07:43,31/10/2014 07:43
14670,4889,11/12/2015 09:51,14/12/2015 16:50,3,10500,11/11/2013 16:39,11/11/2013 16:39
14671,25788,11/12/2015 09:51,14/12/2015 16:50,3,8500,26/06/2015 05:48,04/07/2015 06:04
14672,16488,11/12/2015 09:57,12/12/2015 15:40,3,15500,11/02/2015 08:48,11/02/2015 10:42
14673,41348,11/12/2015 10:33,14/12/2015 16:50,3,5000,11/12/2015 10:08,11/12/2015 10:08
14674,41348,11/12/2015 10:35,NULL,10,5000,11/12/2015 10:08,11/12/2015 10:08
14675,24720,11/12/2015 10:57,12/12/2015 08:30,3,24000,05/06/2015 10:17,05/06/2015 10:17
14676,24720,11/12/2015 10:57,12/12/2015 08:30,3,12000,05/06/2015 10:17,05/06/2015 10:17
14677,24720,11/12/2015 10:58,12/12/2015 08:30,3,6000,05/06/2015 10:17,05/06/2015 10:17
14678,24720,11/12/2015 11:02,12/12/2015 08:30,3,27000,05/06/2015 10:17,05/06/2015 10:17
14679,24720,11/12/2015 11:04,12/12/2015 08:30,3,4000,05/06/2015 10:17,05/06/2015 10:17
14680,12371,11/12/2015 11:05,14/12/2015 16:50,3,10000,20/11/2014 14:58,25/11/2014 14:54
14681,3404,11/12/2015 11:08,11/12/2015 15:00,3,6000,23/10/2013 11:41,23/10/2013 11:41
14682,37365,11/12/2015 11:14,12/12/2015 08:30,3,8500,08/10/2015 18:06,08/10/2015 18:26
14683,10898,11/12/2015 11:22,14/12/2015 16:50,3,5500,23/10/2014 07:49,23/10/2014 07:49
14684,36926,11/12/2015 11:35,12/12/2015 08:30,3,7500,03/10/2015 11:04,03/10/2015 11:04
14685,24678,11/12/2015 11:40,15/12/2015 14:40,3,18000,04/06/2015 17:07,04/06/2015 17:07
14686,41071,11/12/2015 11:42,12/12/2015 08:30,3,4500,07/12/2015 22:29,08/12/2015 12:45
14687,10898,11/12/2015 11:46,14/12/2015 16:50,3,4000,23/10/2014 07:49,23/10/2014 07:49
14688,24678,11/12/2015 11:48,NULL,10,30000,04/06/2015 17:07,04/06/2015 17:07
14689,36836,11/12/2015 11:58,14/12/2015 16:50,3,4000,01/10/2015 15:58,01/10/2015 15:58
14690,14962,11/12/2015 12:00,14/12/2015 16:50,3,5000,04/01/2015 15:23,15/01/2015 08:14
14691,14962,11/12/2015 12:00,14/12/2015 16:50,3,4000,04/01/2015 15:23,15/01/2015 08:14
14692,14962,11/12/2015 12:00,NULL,10,5000,04/01/2015 15:23,15/01/2015 08:14
14693,399,11/12/2015 12:02,NULL,10,5000,15/03/2013 17:04,04/07/2013 17:59
14694,399,11/12/2015 12:03,NULL,10,5000,15/03/2013 17:04,04/07/2013 17:59
14695,40282,11/12/2015 12:41,12/12/2015 15:40,3,4000,24/11/2015 17:54,24/11/2015 17:54
14696,3341,11/12/2015 12:56,12/12/2015 15:40,3,13000,23/10/2013 11:32,10/12/2013 18:04
14697,40788,11/12/2015 13:00,12/12/2015 15:40,3,5000,02/12/2015 15:56,03/12/2015 08:17
14698,29800,11/12/2015 13:16,12/12/2015 15:40,3,8500,15/07/2015 08:56,15/07/2015 09:02
14699,41361,11/12/2015 13:26,14/12/2015 16:50,3,4500,11/12/2015 13:16,11/12/2015 13:16
14700,7058,11/12/2015 13:28,12/12/2015 08:30,3,37000,09/06/2014 05:01,09/06/2014 17:30
14701,36230,11/12/2015 13:36,14/12/2015 16:50,3,4500,21/09/2015 04:23,21/09/2015 04:23
14702,30806,11/12/2015 13:39,14/12/2015 16:50,3,8500,16/07/2015 19:04,17/07/2015 09:52
14703,41246,11/12/2015 13:53,15/12/2015 14:40,3,5500,10/12/2015 09:33,11/12/2015 08:06
14704,11350,11/12/2015 13:53,14/12/2015 16:50,3,4000,30/10/2014 04:25,31/10/2014 12:15
14705,29590,11/12/2015 14:08,16/12/2015 16:30,3,56000,15/07/2015 07:16,18/07/2015 11:47
14706,38608,11/12/2015 15:12,12/12/2015 15:40,3,5500,27/10/2015 16:03,04/11/2015 13:54
14707,41364,11/12/2015 15:18,12/12/2015 15:40,3,4000,11/12/2015 15:14,11/12/2015 15:14
14708,3979,11/12/2015 15:22,12/12/2015 15:40,3,7500,23/10/2013 14:21,27/02/2014 16:33
14709,41331,11/12/2015 19:08,14/12/2015 16:50,3,10500,11/12/2015 06:41,11/12/2015 08:26
14710,607,11/12/2015 19:11,12/12/2015 15:40,3,12500,23/03/2013 06:55,04/04/2013 17:52
14711,23379,11/12/2015 19:36,12/12/2015 15:40,3,6500,21/05/2015 15:34,25/05/2015 15:47
14712,10382,11/12/2015 20:55,12/12/2015 15:40,3,6000,14/10/2014 11:45,14/10/2014 11:45
14713,31217,11/12/2015 21:46,19/12/2015 15:40,3,4000,19/07/2015 15:49,28/07/2015 11:14
14714,32346,11/12/2015 22:04,12/12/2015 15:40,3,5000,05/08/2015 19:39,06/08/2015 11:23
14715,22466,11/12/2015 22:08,14/12/2015 08:10,3,4500,07/05/2015 11:35,07/05/2015 11:35
14716,34628,11/12/2015 22:52,14/12/2015 08:10,3,5500,27/08/2015 15:58,27/08/2015 16:52
14717,5697,12/12/2015 07:13,12/12/2015 15:40,3,17000,09/02/2014 08:14,09/02/2014 08:14
14718,41255,12/12/2015 07:52,12/12/2015 15:40,3,8500,10/12/2015 11:37,11/12/2015 07:56
14719,20847,12/12/2015 09:09,12/12/2015 15:40,3,7500,24/04/2015 15:27,27/04/2015 14:20
14720,6903,12/12/2015 09:28,12/12/2015 15:40,3,10500,30/05/2014 17:09,03/06/2014 14:07
14721,4567,12/12/2015 10:03,14/12/2015 16:50,3,4000,25/10/2013 07:57,01/12/2013 09:19
14722,41248,12/12/2015 10:06,14/12/2015 08:10,3,5000,10/12/2015 09:37,11/12/2015 08:22
14723,25281,12/12/2015 11:00,NULL,10,4000,14/06/2015 12:36,14/06/2015 12:36
14724,33521,12/12/2015 11:08,12/12/2015 15:40,3,4000,15/08/2015 18:36,15/08/2015 20:42
14725,33521,12/12/2015 11:09,12/12/2015 15:40,3,6500,15/08/2015 18:36,15/08/2015 20:42
14726,33521,12/12/2015 11:10,12/12/2015 15:40,3,8500,15/08/2015 18:36,15/08/2015 20:42
14727,33521,12/12/2015 11:22,12/12/2015 15:40,3,4500,15/08/2015 18:36,15/08/2015 20:42
14728,33521,12/12/2015 11:27,12/12/2015 15:40,3,5000,15/08/2015 18:36,15/08/2015 20:42
14729,13969,12/12/2015 12:02,12/12/2015 15:40,3,5000,14/12/2014 09:38,15/12/2014 15:37
14730,16896,12/12/2015 12:31,12/12/2015 15:40,3,13500,20/02/2015 13:14,20/02/2015 13:14
14731,7392,12/12/2015 13:52,14/12/2015 08:10,3,4000,02/07/2014 04:22,02/07/2014 04:22
14732,34978,12/12/2015 14:07,15/12/2015 12:40,3,21500,01/09/2015 10:18,01/09/2015 15:21
14733,35189,12/12/2015 15:28,NULL,10,8500,03/09/2015 21:44,05/09/2015 20:04
14734,18492,12/12/2015 16:57,14/12/2015 16:50,3,8500,23/03/2015 10:10,02/04/2015 11:17
14735,9976,12/12/2015 19:57,14/12/2015 16:50,3,14500,12/10/2014 07:01,17/10/2014 15:33
14736,29288,12/12/2015 21:16,16/12/2015 16:30,3,19000,15/07/2015 00:31,09/11/2015 21:25
14737,16428,12/12/2015 21:53,14/12/2015 16:50,3,6000,10/02/2015 10:06,10/02/2015 10:06
14738,30411,13/12/2015 07:26,15/12/2015 12:40,3,5000,15/07/2015 20:13,16/07/2015 05:10
14739,34675,13/12/2015 07:38,15/12/2015 14:40,3,8500,27/08/2015 19:50,27/08/2015 19:53
14740,34675,13/12/2015 08:34,27/12/2015 18:30,3,16000,27/08/2015 19:50,27/08/2015 19:53
14741,39441,13/12/2015 08:57,17/12/2015 07:00,3,25500,10/11/2015 15:33,10/11/2015 15:33
14742,17299,13/12/2015 09:37,NULL,10,4000,28/02/2015 13:33,04/03/2015 08:02
14743,827,13/12/2015 09:59,14/12/2015 16:50,3,6000,25/03/2013 10:45,25/03/2013 13:42
14744,30796,13/12/2015 10:25,15/12/2015 14:40,3,4500,16/07/2015 18:31,16/07/2015 18:31
14745,41408,13/12/2015 10:57,14/12/2015 16:50,3,5000,13/12/2015 07:48,13/12/2015 07:48
14746,32356,13/12/2015 11:03,14/12/2015 16:50,3,14500,05/08/2015 20:36,05/08/2015 20:36
14747,10832,13/12/2015 12:59,14/12/2015 16:50,3,7500,21/10/2014 15:56,22/10/2014 12:00
14748,6581,13/12/2015 13:08,14/12/2015 16:50,3,4500,26/04/2014 11:21,05/05/2014 14:10
14749,2024,13/12/2015 13:53,15/12/2015 14:40,3,5000,04/07/2013 07:48,04/07/2013 07:48
14750,24298,13/12/2015 14:43,14/12/2015 16:50,3,5500,30/05/2015 08:12,30/05/2015 08:12
14751,41264,13/12/2015 14:52,15/12/2015 14:40,3,8000,10/12/2015 11:59,10/12/2015 11:59
14752,38829,13/12/2015 15:27,19/12/2015 15:40,3,11000,01/11/2015 17:45,04/11/2015 07:14
14753,38127,13/12/2015 15:43,14/12/2015 16:50,3,20500,19/10/2015 15:44,22/10/2015 10:34
14754,3915,13/12/2015 15:47,14/12/2015 16:50,3,12000,23/10/2013 13:52,06/02/2014 14:52
14755,3915,13/12/2015 15:49,14/12/2015 16:50,3,15000,23/10/2013 13:52,06/02/2014 14:52
14756,24825,13/12/2015 16:48,15/12/2015 12:40,3,11000,05/06/2015 14:18,05/06/2015 14:18
14757,33869,13/12/2015 16:50,15/12/2015 14:40,3,4000,19/08/2015 13:56,20/08/2015 08:27
14758,24081,13/12/2015 17:42,15/12/2015 14:40,3,4000,26/05/2015 20:00,26/05/2015 20:00
14759,34752,13/12/2015 17:52,16/12/2015 16:30,3,15500,28/08/2015 13:45,14/09/2015 16:29
14760,37808,13/12/2015 18:08,15/12/2015 14:40,3,12500,14/10/2015 15:51,14/10/2015 18:45
14761,4281,13/12/2015 18:34,14/12/2015 16:50,3,15000,23/10/2013 21:00,04/12/2013 18:19
14762,6126,13/12/2015 18:49,15/12/2015 14:40,3,5000,22/03/2014 09:24,22/03/2014 09:24
14763,24286,13/12/2015 18:53,15/12/2015 14:40,3,4000,29/05/2015 20:36,29/05/2015 20:36
14764,4234,13/12/2015 19:36,14/12/2015 16:50,3,6000,23/10/2013 19:24,05/12/2013 18:34
14765,41285,13/12/2015 19:48,16/12/2015 07:00,3,5000,10/12/2015 15:22,11/12/2015 08:11
14766,1293,13/12/2015 20:26,NULL,10,15500,05/05/2013 14:31,05/05/2013 20:28
14767,1293,13/12/2015 20:28,NULL,10,4000,05/05/2013 14:31,05/05/2013 20:28
14768,1293,13/12/2015 20:29,NULL,10,25000,05/05/2013 14:31,05/05/2013 20:28
14769,1293,13/12/2015 20:31,16/12/2015 16:30,3,26000,05/05/2013 14:31,05/05/2013 20:28
14770,7197,13/12/2015 20:51,16/12/2015 16:30,3,8000,18/06/2014 17:46,18/06/2014 17:46
14771,35183,13/12/2015 20:59,17/12/2015 07:00,3,8000,03/09/2015 20:20,03/09/2015 20:20
14772,40596,14/12/2015 06:38,15/12/2015 14:40,3,11000,28/11/2015 12:27,28/11/2015 12:27
14773,19502,14/12/2015 07:22,15/12/2015 14:40,3,12000,15/04/2015 10:10,15/04/2015 10:10
14774,17314,14/12/2015 07:41,15/12/2015 14:40,3,4500,01/03/2015 10:20,01/03/2015 10:20
14775,1950,14/12/2015 08:08,15/12/2015 14:40,3,4000,03/07/2013 13:38,04/07/2013 07:58
14776,8939,14/12/2015 08:17,14/12/2015 16:50,3,4500,11/09/2014 09:02,11/09/2014 09:02
14777,33785,14/12/2015 08:38,15/12/2015 14:40,3,6500,18/08/2015 14:26,18/08/2015 14:26
14778,15460,14/12/2015 09:03,14/12/2015 16:50,3,9000,19/01/2015 13:15,19/01/2015 13:15
14779,7857,14/12/2015 09:15,16/12/2015 16:30,3,18500,15/07/2014 09:58,15/07/2014 09:58
14780,40283,14/12/2015 09:38,15/12/2015 14:40,3,7500,24/11/2015 17:54,26/11/2015 12:59
14781,41344,14/12/2015 10:21,15/12/2015 14:40,3,5000,11/12/2015 09:30,14/12/2015 10:14
14782,34058,14/12/2015 10:34,14/12/2015 16:50,3,10000,21/08/2015 11:32,21/08/2015 11:32
14783,24189,14/12/2015 10:46,16/12/2015 07:00,3,5000,28/05/2015 11:41,28/05/2015 11:41
